match_id,team1_comp,team2_comp,match_win,map_win
35538,"['Ana', 'Ashe', 'D.Va', 'Lúcio', 'McCree', 'Mei', 'Mercy', 'Moira', 'Reaper', 'Reinhardt', 'Roadhog', 'Symmetra', 'Tracer', 'Wrecking Ball', 'Zarya', 'Zenyatta']","['Ana', 'Ashe', 'D.Va', 'Lúcio', 'Mercy', 'Pharah', 'Roadhog', 'Sombra', 'Symmetra', 'Tracer', 'Wrecking Ball', 'Zarya']",win,win
35538,"['Ana', 'Ashe', 'D.Va', 'Lúcio', 'Mercy', 'Pharah', 'Roadhog', 'Sombra', 'Symmetra', 'Tracer', 'Wrecking Ball', 'Zarya']","['Ana', 'Ashe', 'D.Va', 'Lúcio', 'McCree', 'Mei', 'Mercy', 'Moira', 'Reaper', 'Reinhardt', 'Roadhog', 'Symmetra', 'Tracer', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose
35538,"['D.Va', 'Lúcio', 'Mei', 'Moira', 'Reaper', 'Sombra', 'Symmetra', 'Tracer', 'Winston', 'Wrecking Ball']","['Ana', 'Ashe', 'D.Va', 'Lúcio', 'Mercy', 'Roadhog', 'Sombra', 'Symmetra', 'Wrecking Ball', 'Zarya']",lose,win
35538,"['Ana', 'Ashe', 'D.Va', 'Lúcio', 'Mercy', 'Roadhog', 'Sombra', 'Symmetra', 'Wrecking Ball', 'Zarya']","['D.Va', 'Lúcio', 'Mei', 'Moira', 'Reaper', 'Sombra', 'Symmetra', 'Tracer', 'Winston', 'Wrecking Ball']",win,lose
35538,"['D.Va', 'Mercy', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']","['Ana', 'Ashe', 'Mercy', 'Roadhog', 'Sombra', 'Tracer', 'Wrecking Ball', 'Zarya']",win,win
35538,"['Ana', 'Ashe', 'Mercy', 'Roadhog', 'Sombra', 'Tracer', 'Wrecking Ball', 'Zarya']","['D.Va', 'Mercy', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']",lose,lose
35538,"['Ashe', 'D.Va', 'Mercy', 'Roadhog', 'Symmetra', 'Tracer', 'Winston', 'Wrecking Ball', 'Zarya', 'Zenyatta']","['Ana', 'Ashe', 'Mercy', 'Roadhog', 'Symmetra', 'Tracer', 'Widowmaker', 'Zarya', 'Zenyatta']",win,win
35538,"['Ana', 'Ashe', 'Mercy', 'Roadhog', 'Symmetra', 'Tracer', 'Widowmaker', 'Zarya', 'Zenyatta']","['Ashe', 'D.Va', 'Mercy', 'Roadhog', 'Symmetra', 'Tracer', 'Winston', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose
35539,"['D.Va', 'Lúcio', 'Mei', 'Moira', 'Reaper', 'Reinhardt', 'Symmetra', 'Zarya']","['D.Va', 'Doomfist', 'Lúcio', 'Moira', 'Reaper', 'Sombra', 'Winston', 'Wrecking Ball']",win,win
35539,"['D.Va', 'Doomfist', 'Lúcio', 'Moira', 'Reaper', 'Sombra', 'Winston', 'Wrecking Ball']","['D.Va', 'Lúcio', 'Mei', 'Moira', 'Reaper', 'Reinhardt', 'Symmetra', 'Zarya']",lose,lose
35539,"['Ashe', 'D.Va', 'Lúcio', 'Mercy', 'Moira', 'Reaper', 'Sombra', 'Symmetra', 'Tracer', 'Winston', 'Zenyatta']","['D.Va', 'Lúcio', 'Moira', 'Reaper', 'Sombra', 'Tracer', 'Winston']",win,win
35539,"['D.Va', 'Lúcio', 'Moira', 'Reaper', 'Sombra', 'Tracer', 'Winston']","['Ashe', 'D.Va', 'Lúcio', 'Mercy', 'Moira', 'Reaper', 'Sombra', 'Symmetra', 'Tracer', 'Winston', 'Zenyatta']",lose,lose
35539,"['D.Va', 'Echo', 'Lúcio', 'McCree', 'Mei', 'Moira', 'Reaper', 'Reinhardt', 'Tracer', 'Zarya']","['D.Va', 'Lúcio', 'McCree', 'Mei', 'Moira', 'Reinhardt', 'Widowmaker']",lose,win
35539,"['D.Va', 'Lúcio', 'McCree', 'Mei', 'Moira', 'Reinhardt', 'Widowmaker']","['D.Va', 'Echo', 'Lúcio', 'McCree', 'Mei', 'Moira', 'Reaper', 'Reinhardt', 'Tracer', 'Zarya']",win,lose
35539,"['D.Va', 'Lúcio', 'Moira', 'Reaper', 'Sombra', 'Winston']","['D.Va', 'Doomfist', 'Lúcio', 'Moira', 'Reaper', 'Sombra', 'Tracer', 'Winston']",win,win
35539,"['D.Va', 'Doomfist', 'Lúcio', 'Moira', 'Reaper', 'Sombra', 'Tracer', 'Winston']","['D.Va', 'Lúcio', 'Moira', 'Reaper', 'Sombra', 'Winston']",lose,lose
35539,"['Ana', 'Ashe', 'D.Va', 'Lúcio', 'Mercy', 'Reinhardt', 'Roadhog', 'Sombra', 'Wrecking Ball', 'Zarya']","['D.Va', 'Doomfist', 'Lúcio', 'Moira', 'Reaper', 'Sombra', 'Winston']",lose,win
35539,"['D.Va', 'Doomfist', 'Lúcio', 'Moira', 'Reaper', 'Sombra', 'Winston']","['Ana', 'Ashe', 'D.Va', 'Lúcio', 'Mercy', 'Reinhardt', 'Roadhog', 'Sombra', 'Wrecking Ball', 'Zarya']",win,lose
35540,"['D.Va', 'Lúcio', 'Moira', 'Reaper', 'Sombra', 'Widowmaker', 'Winston']","['D.Va', 'Lúcio', 'Moira', 'Reaper', 'Sombra', 'Winston']",lose,lose
35540,"['D.Va', 'Lúcio', 'Moira', 'Reaper', 'Sombra', 'Winston']","['D.Va', 'Lúcio', 'Moira', 'Reaper', 'Sombra', 'Widowmaker', 'Winston']",win,win
35540,"['Baptiste', 'D.Va', 'Junkrat', 'Lúcio', 'Moira', 'Reaper', 'Reinhardt', 'Sigma', 'Sombra', 'Symmetra', 'Tracer', 'Winston']","['D.Va', 'Junkrat', 'Lúcio', 'Moira', 'Reaper', 'Reinhardt', 'Sombra', 'Symmetra', 'Winston', 'Zarya']",lose,lose
35540,"['D.Va', 'Junkrat', 'Lúcio', 'Moira', 'Reaper', 'Reinhardt', 'Sombra', 'Symmetra', 'Winston', 'Zarya']","['Baptiste', 'D.Va', 'Junkrat', 'Lúcio', 'Moira', 'Reaper', 'Reinhardt', 'Sigma', 'Sombra', 'Symmetra', 'Tracer', 'Winston']",win,win
35540,"['Ana', 'Ashe', 'D.Va', 'Doomfist', 'Lúcio', 'Mercy', 'Moira', 'Reaper', 'Sombra', 'Tracer', 'Winston', 'Wrecking Ball']","['D.Va', 'Lúcio', 'Moira', 'Reaper', 'Sombra', 'Tracer', 'Winston']",lose,lose
35540,"['D.Va', 'Lúcio', 'Moira', 'Reaper', 'Sombra', 'Tracer', 'Winston']","['Ana', 'Ashe', 'D.Va', 'Doomfist', 'Lúcio', 'Mercy', 'Moira', 'Reaper', 'Sombra', 'Tracer', 'Winston', 'Wrecking Ball']",win,win
35541,"['D.Va', 'Lúcio', 'Moira', 'Reaper', 'Sombra', 'Winston']","['D.Va', 'Echo', 'Lúcio', 'Moira', 'Reaper', 'Sombra', 'Winston']",win,lose
35541,"['D.Va', 'Echo', 'Lúcio', 'Moira', 'Reaper', 'Sombra', 'Winston']","['D.Va', 'Lúcio', 'Moira', 'Reaper', 'Sombra', 'Winston']",lose,win
35541,"['D.Va', 'Doomfist', 'Junkrat', 'Lúcio', 'Mei', 'Moira', 'Reaper', 'Reinhardt', 'Sombra', 'Symmetra', 'Tracer', 'Winston', 'Wrecking Ball', 'Zarya']","['Ana', 'D.Va', 'Doomfist', 'Lúcio', 'Moira', 'Reaper', 'Sombra', 'Tracer', 'Winston', 'Wrecking Ball', 'Zarya']",lose,lose
35541,"['Ana', 'D.Va', 'Doomfist', 'Lúcio', 'Moira', 'Reaper', 'Sombra', 'Tracer', 'Winston', 'Wrecking Ball', 'Zarya']","['D.Va', 'Doomfist', 'Junkrat', 'Lúcio', 'Mei', 'Moira', 'Reaper', 'Reinhardt', 'Sombra', 'Symmetra', 'Tracer', 'Winston', 'Wrecking Ball', 'Zarya']",win,win
35541,"['D.Va', 'Lúcio', 'Moira', 'Reaper', 'Reinhardt', 'Roadhog', 'Sombra', 'Tracer', 'Winston']","['Ashe', 'D.Va', 'Lúcio', 'Mercy', 'Moira', 'Reaper', 'Sombra', 'Tracer', 'Winston', 'Zenyatta']",lose,lose
35541,"['Ashe', 'D.Va', 'Lúcio', 'Mercy', 'Moira', 'Reaper', 'Sombra', 'Tracer', 'Winston', 'Zenyatta']","['D.Va', 'Lúcio', 'Moira', 'Reaper', 'Reinhardt', 'Roadhog', 'Sombra', 'Tracer', 'Winston']",win,win
35541,"['Ana', 'Ashe', 'D.Va', 'Hanzo', 'Mercy', 'Pharah', 'Roadhog', 'Sombra', 'Tracer', 'Winston', 'Wrecking Ball', 'Zenyatta']","['Ashe', 'D.Va', 'McCree', 'Mercy', 'Roadhog', 'Tracer', 'Winston', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose
35541,"['Ashe', 'D.Va', 'McCree', 'Mercy', 'Roadhog', 'Tracer', 'Winston', 'Wrecking Ball', 'Zarya', 'Zenyatta']","['Ana', 'Ashe', 'D.Va', 'Hanzo', 'Mercy', 'Pharah', 'Roadhog', 'Sombra', 'Tracer', 'Winston', 'Wrecking Ball', 'Zenyatta']",win,win
35543,"['Ashe', 'Doomfist', 'Hanzo', 'Lúcio', 'Mei', 'Mercy', 'Moira', 'Roadhog', 'Sigma', 'Tracer', 'Widowmaker', 'Wrecking Ball', 'Zenyatta']","['Ashe', 'Hanzo', 'Mercy', 'Roadhog', 'Sigma', 'Tracer', 'Widowmaker', 'Wrecking Ball', 'Zarya', 'Zenyatta']",win,win
35543,"['Ashe', 'Hanzo', 'Mercy', 'Roadhog', 'Sigma', 'Tracer', 'Widowmaker', 'Wrecking Ball', 'Zarya', 'Zenyatta']","['Ashe', 'Doomfist', 'Hanzo', 'Lúcio', 'Mei', 'Mercy', 'Moira', 'Roadhog', 'Sigma', 'Tracer', 'Widowmaker', 'Wrecking Ball', 'Zenyatta']",lose,lose
35543,"['D.Va', 'Doomfist', 'Lúcio', 'Moira', 'Reaper', 'Sombra', 'Winston']","['Ana', 'Ashe', 'Lúcio', 'Mercy', 'Roadhog', 'Sombra', 'Symmetra', 'Tracer', 'Wrecking Ball', 'Zarya']",win,win
35543,"['Ana', 'Ashe', 'Lúcio', 'Mercy', 'Roadhog', 'Sombra', 'Symmetra', 'Tracer', 'Wrecking Ball', 'Zarya']","['D.Va', 'Doomfist', 'Lúcio', 'Moira', 'Reaper', 'Sombra', 'Winston']",lose,lose
35543,"['Hanzo', 'McCree', 'Mercy', 'Roadhog', 'Sigma', 'Tracer', 'Widowmaker', 'Zenyatta']","['Ana', 'D.Va', 'Lúcio', 'Mercy', 'Pharah', 'Roadhog', 'Sombra', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']",win,win
35543,"['Ana', 'D.Va', 'Lúcio', 'Mercy', 'Pharah', 'Roadhog', 'Sombra', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']","['Hanzo', 'McCree', 'Mercy', 'Roadhog', 'Sigma', 'Tracer', 'Widowmaker', 'Zenyatta']",lose,lose
35544,"['Ashe', 'D.Va', 'Lúcio', 'Mercy', 'Symmetra', 'Tracer', 'Widowmaker', 'Winston', 'Wrecking Ball', 'Zenyatta']","['Ana', 'Ashe', 'Lúcio', 'Mercy', 'Roadhog', 'Sombra', 'Symmetra', 'Tracer', 'Widowmaker', 'Wrecking Ball', 'Zarya']",win,lose
35544,"['Ana', 'Ashe', 'Lúcio', 'Mercy', 'Roadhog', 'Sombra', 'Symmetra', 'Tracer', 'Widowmaker', 'Wrecking Ball', 'Zarya']","['Ashe', 'D.Va', 'Lúcio', 'Mercy', 'Symmetra', 'Tracer', 'Widowmaker', 'Winston', 'Wrecking Ball', 'Zenyatta']",lose,win
35544,"['Ashe', 'D.Va', 'Mercy', 'Tracer', 'Widowmaker', 'Winston', 'Wrecking Ball', 'Zenyatta']","['Ashe', 'Baptiste', 'Mercy', 'Roadhog', 'Symmetra', 'Tracer', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose
35544,"['Ashe', 'Baptiste', 'Mercy', 'Roadhog', 'Symmetra', 'Tracer', 'Wrecking Ball', 'Zarya', 'Zenyatta']","['Ashe', 'D.Va', 'Mercy', 'Tracer', 'Widowmaker', 'Winston', 'Wrecking Ball', 'Zenyatta']",win,win
35544,"['Ashe', 'D.Va', 'Lúcio', 'Mercy', 'Roadhog', 'Tracer', 'Winston', 'Wrecking Ball', 'Zenyatta']","['Ashe', 'Lúcio', 'Mercy', 'Roadhog', 'Tracer', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose
35544,"['Ashe', 'Lúcio', 'Mercy', 'Roadhog', 'Tracer', 'Wrecking Ball', 'Zarya', 'Zenyatta']","['Ashe', 'D.Va', 'Lúcio', 'Mercy', 'Roadhog', 'Tracer', 'Winston', 'Wrecking Ball', 'Zenyatta']",win,win
35544,"['Ashe', 'D.Va', 'Mercy', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']","['Ashe', 'D.Va', 'Mercy', 'Roadhog', 'Symmetra', 'Tracer', 'Zarya', 'Zenyatta']",lose,lose
35544,"['Ashe', 'D.Va', 'Mercy', 'Roadhog', 'Symmetra', 'Tracer', 'Zarya', 'Zenyatta']","['Ashe', 'D.Va', 'Mercy', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']",win,win
35545,"['Ana', 'Ashe', 'Baptiste', 'D.Va', 'Genji', 'Lúcio', 'Mercy', 'Tracer', 'Widowmaker', 'Winston']","['Ana', 'Ashe', 'Mercy', 'Roadhog', 'Sombra', 'Tracer', 'Widowmaker', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose
35545,"['Ana', 'Ashe', 'Mercy', 'Roadhog', 'Sombra', 'Tracer', 'Widowmaker', 'Wrecking Ball', 'Zarya', 'Zenyatta']","['Ana', 'Ashe', 'Baptiste', 'D.Va', 'Genji', 'Lúcio', 'Mercy', 'Tracer', 'Widowmaker', 'Winston']",win,win
35545,"['D.Va', 'Lúcio', 'Moira', 'Reaper', 'Sombra', 'Tracer', 'Widowmaker', 'Winston']","['Ana', 'Ashe', 'Mercy', 'Roadhog', 'Sombra', 'Symmetra', 'Zarya']",lose,lose
35545,"['Ana', 'Ashe', 'Mercy', 'Roadhog', 'Sombra', 'Symmetra', 'Zarya']","['D.Va', 'Lúcio', 'Moira', 'Reaper', 'Sombra', 'Tracer', 'Widowmaker', 'Winston']",win,win
35545,"['Ana', 'Ashe', 'Baptiste', 'D.Va', 'Genji', 'Lúcio', 'Mercy', 'Winston', 'Wrecking Ball']","['Ana', 'Ashe', 'Mercy', 'Roadhog', 'Sombra', 'Tracer', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose
35545,"['Ana', 'Ashe', 'Mercy', 'Roadhog', 'Sombra', 'Tracer', 'Wrecking Ball', 'Zarya', 'Zenyatta']","['Ana', 'Ashe', 'Baptiste', 'D.Va', 'Genji', 'Lúcio', 'Mercy', 'Winston', 'Wrecking Ball']",win,win
35546,"['D.Va', 'Lúcio', 'Moira', 'Reaper', 'Sombra', 'Winston']","['D.Va', 'Lúcio', 'Moira', 'Reaper', 'Sombra', 'Winston']",win,win
35546,"['D.Va', 'Lúcio', 'Moira', 'Reaper', 'Sombra', 'Winston']","['D.Va', 'Lúcio', 'Moira', 'Reaper', 'Sombra', 'Winston']",lose,lose
35546,"['Ana', 'Ashe', 'D.Va', 'Genji', 'Mercy', 'Widowmaker', 'Winston']","['Ana', 'Ashe', 'D.Va', 'Lúcio', 'Mercy', 'Moira', 'Pharah', 'Roadhog', 'Sombra', 'Tracer', 'Widowmaker', 'Wrecking Ball', 'Zarya', 'Zenyatta']",win,win
35546,"['Ana', 'Ashe', 'D.Va', 'Lúcio', 'Mercy', 'Moira', 'Pharah', 'Roadhog', 'Sombra', 'Tracer', 'Widowmaker', 'Wrecking Ball', 'Zarya', 'Zenyatta']","['Ana', 'Ashe', 'D.Va', 'Genji', 'Mercy', 'Widowmaker', 'Winston']",lose,lose
35546,"['D.Va', 'Lúcio', 'Moira', 'Reaper', 'Sombra', 'Winston']","['D.Va', 'Lúcio', 'Moira', 'Reaper', 'Reinhardt', 'Sombra', 'Winston', 'Wrecking Ball']",win,win
35546,"['D.Va', 'Lúcio', 'Moira', 'Reaper', 'Reinhardt', 'Sombra', 'Winston', 'Wrecking Ball']","['D.Va', 'Lúcio', 'Moira', 'Reaper', 'Sombra', 'Winston']",lose,lose
35546,"['Ana', 'Ashe', 'D.Va', 'Genji', 'Lúcio', 'Mercy', 'Moira', 'Reaper', 'Roadhog', 'Sombra', 'Tracer', 'Widowmaker', 'Winston', 'Wrecking Ball', 'Zarya', 'Zenyatta']","['Ana', 'Ashe', 'Lúcio', 'Mercy', 'Moira', 'Roadhog', 'Sombra', 'Symmetra', 'Tracer', 'Wrecking Ball', 'Zarya']",lose,win
35546,"['Ana', 'Ashe', 'Lúcio', 'Mercy', 'Moira', 'Roadhog', 'Sombra', 'Symmetra', 'Tracer', 'Wrecking Ball', 'Zarya']","['Ana', 'Ashe', 'D.Va', 'Genji', 'Lúcio', 'Mercy', 'Moira', 'Reaper', 'Roadhog', 'Sombra', 'Tracer', 'Widowmaker', 'Winston', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose
35547,"['Ashe', 'D.Va', 'Lúcio', 'Mercy', 'Moira', 'Reaper', 'Sombra', 'Symmetra', 'Winston', 'Wrecking Ball', 'Zenyatta']","['D.Va', 'Lúcio', 'Moira', 'Reaper', 'Sombra', 'Symmetra', 'Winston']",lose,lose
35547,"['D.Va', 'Lúcio', 'Moira', 'Reaper', 'Sombra', 'Symmetra', 'Winston']","['Ashe', 'D.Va', 'Lúcio', 'Mercy', 'Moira', 'Reaper', 'Sombra', 'Symmetra', 'Winston', 'Wrecking Ball', 'Zenyatta']",win,win
35547,"['D.Va', 'Lúcio', 'Moira', 'Reaper', 'Sombra', 'Winston']","['D.Va', 'Lúcio', 'Moira', 'Reaper', 'Sombra', 'Winston']",lose,lose
35547,"['D.Va', 'Lúcio', 'Moira', 'Reaper', 'Sombra', 'Winston']","['D.Va', 'Lúcio', 'Moira', 'Reaper', 'Sombra', 'Winston']",win,win
35547,"['D.Va', 'Lúcio', 'Moira', 'Reaper', 'Sombra', 'Winston', 'Wrecking Ball']","['Ana', 'D.Va', 'Lúcio', 'Moira', 'Reaper', 'Roadhog', 'Sombra', 'Tracer', 'Widowmaker', 'Winston', 'Zarya']",lose,lose
35547,"['Ana', 'D.Va', 'Lúcio', 'Moira', 'Reaper', 'Roadhog', 'Sombra', 'Tracer', 'Widowmaker', 'Winston', 'Zarya']","['D.Va', 'Lúcio', 'Moira', 'Reaper', 'Sombra', 'Winston', 'Wrecking Ball']",win,win
35548,"['D.Va', 'Lúcio', 'McCree', 'Mei', 'Moira', 'Reinhardt', 'Symmetra', 'Tracer', 'Wrecking Ball', 'Zarya']","['Baptiste', 'D.Va', 'Lúcio', 'McCree', 'Mei', 'Moira', 'Reaper', 'Reinhardt', 'Symmetra', 'Tracer', 'Wrecking Ball', 'Zarya']",lose,lose
35548,"['Baptiste', 'D.Va', 'Lúcio', 'McCree', 'Mei', 'Moira', 'Reaper', 'Reinhardt', 'Symmetra', 'Tracer', 'Wrecking Ball', 'Zarya']","['D.Va', 'Lúcio', 'McCree', 'Mei', 'Moira', 'Reinhardt', 'Symmetra', 'Tracer', 'Wrecking Ball', 'Zarya']",win,win
35548,"['D.Va', 'Lúcio', 'Moira', 'Reaper', 'Sombra', 'Winston', 'Wrecking Ball']","['Ana', 'Ashe', 'D.Va', 'Lúcio', 'Mercy', 'Moira', 'Reaper', 'Roadhog', 'Sombra', 'Tracer', 'Winston', 'Zarya', 'Zenyatta']",win,lose
35548,"['Ana', 'Ashe', 'D.Va', 'Lúcio', 'Mercy', 'Moira', 'Reaper', 'Roadhog', 'Sombra', 'Tracer', 'Winston', 'Zarya', 'Zenyatta']","['D.Va', 'Lúcio', 'Moira', 'Reaper', 'Sombra', 'Winston', 'Wrecking Ball']",lose,win
35548,"['Ashe', 'D.Va', 'Lúcio', 'Mercy', 'Moira', 'Reaper', 'Sombra', 'Symmetra', 'Tracer', 'Winston', 'Zenyatta']","['Ashe', 'D.Va', 'Lúcio', 'Mercy', 'Moira', 'Reaper', 'Sombra', 'Symmetra', 'Tracer', 'Widowmaker', 'Winston', 'Wrecking Ball', 'Zenyatta']",lose,lose
35548,"['Ashe', 'D.Va', 'Lúcio', 'Mercy', 'Moira', 'Reaper', 'Sombra', 'Symmetra', 'Tracer', 'Widowmaker', 'Winston', 'Wrecking Ball', 'Zenyatta']","['Ashe', 'D.Va', 'Lúcio', 'Mercy', 'Moira', 'Reaper', 'Sombra', 'Symmetra', 'Tracer', 'Winston', 'Zenyatta']",win,win
35548,"['D.Va', 'Lúcio', 'Moira', 'Reaper', 'Sombra', 'Tracer', 'Winston']","['D.Va', 'Lúcio', 'Mercy', 'Moira', 'Sombra', 'Symmetra', 'Tracer', 'Widowmaker', 'Winston', 'Wrecking Ball', 'Zenyatta']",lose,lose
35548,"['D.Va', 'Lúcio', 'Mercy', 'Moira', 'Sombra', 'Symmetra', 'Tracer', 'Widowmaker', 'Winston', 'Wrecking Ball', 'Zenyatta']","['D.Va', 'Lúcio', 'Moira', 'Reaper', 'Sombra', 'Tracer', 'Winston']",win,win
35549,"['Ana', 'Baptiste', 'D.Va', 'Junkrat', 'Lúcio', 'McCree', 'Moira', 'Reinhardt', 'Sigma', 'Sombra', 'Symmetra', 'Tracer', 'Wrecking Ball']","['Ana', 'Lúcio', 'Mercy', 'Moira', 'Pharah', 'Roadhog', 'Sombra', 'Symmetra', 'Wrecking Ball', 'Zarya']",lose,lose
35549,"['Ana', 'Lúcio', 'Mercy', 'Moira', 'Pharah', 'Roadhog', 'Sombra', 'Symmetra', 'Wrecking Ball', 'Zarya']","['Ana', 'Baptiste', 'D.Va', 'Junkrat', 'Lúcio', 'McCree', 'Moira', 'Reinhardt', 'Sigma', 'Sombra', 'Symmetra', 'Tracer', 'Wrecking Ball']",win,win
35549,"['D.Va', 'Lúcio', 'Moira', 'Reaper', 'Sombra', 'Winston', 'Wrecking Ball']","['Ana', 'Ashe', 'D.Va', 'Lúcio', 'Mercy', 'Reaper', 'Roadhog', 'Sombra', 'Wrecking Ball', 'Zarya']",lose,lose
35549,"['Ana', 'Ashe', 'D.Va', 'Lúcio', 'Mercy', 'Reaper', 'Roadhog', 'Sombra', 'Wrecking Ball', 'Zarya']","['D.Va', 'Lúcio', 'Moira', 'Reaper', 'Sombra', 'Winston', 'Wrecking Ball']",win,win
35549,"['Ana', 'Ashe', 'Mercy', 'Roadhog', 'Tracer', 'Widowmaker', 'Zarya', 'Zenyatta']","['Ashe', 'Mercy', 'Roadhog', 'Tracer', 'Widowmaker', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose
35549,"['Ashe', 'Mercy', 'Roadhog', 'Tracer', 'Widowmaker', 'Wrecking Ball', 'Zarya', 'Zenyatta']","['Ana', 'Ashe', 'Mercy', 'Roadhog', 'Tracer', 'Widowmaker', 'Zarya', 'Zenyatta']",win,win
35551,"['Baptiste', 'D.Va', 'Mercy', 'Sigma', 'Symmetra', 'Tracer', 'Widowmaker', 'Wrecking Ball', 'Zenyatta']","['Ana', 'Baptiste', 'D.Va', 'Lúcio', 'Mercy', 'Moira', 'Sigma', 'Symmetra', 'Tracer', 'Widowmaker', 'Wrecking Ball', 'Zenyatta']",win,win
35551,"['Ana', 'Baptiste', 'D.Va', 'Lúcio', 'Mercy', 'Moira', 'Sigma', 'Symmetra', 'Tracer', 'Widowmaker', 'Wrecking Ball', 'Zenyatta']","['Baptiste', 'D.Va', 'Mercy', 'Sigma', 'Symmetra', 'Tracer', 'Widowmaker', 'Wrecking Ball', 'Zenyatta']",lose,lose
35551,"['D.Va', 'Hanzo', 'Mercy', 'Roadhog', 'Sigma', 'Widowmaker', 'Wrecking Ball', 'Zenyatta']","['Ana', 'Ashe', 'Hanzo', 'Lúcio', 'Mercy', 'Roadhog', 'Sigma', 'Tracer', 'Widowmaker', 'Zenyatta']",win,win
35551,"['Ana', 'Ashe', 'Hanzo', 'Lúcio', 'Mercy', 'Roadhog', 'Sigma', 'Tracer', 'Widowmaker', 'Zenyatta']","['D.Va', 'Hanzo', 'Mercy', 'Roadhog', 'Sigma', 'Widowmaker', 'Wrecking Ball', 'Zenyatta']",lose,lose
35551,"['Ashe', 'Baptiste', 'D.Va', 'Lúcio', 'Mercy', 'Sombra', 'Symmetra', 'Tracer', 'Winston', 'Wrecking Ball', 'Zenyatta']","['Ana', 'D.Va', 'Lúcio', 'Moira', 'Reaper', 'Sombra', 'Tracer', 'Winston', 'Wrecking Ball']",win,win
35551,"['Ana', 'D.Va', 'Lúcio', 'Moira', 'Reaper', 'Sombra', 'Tracer', 'Winston', 'Wrecking Ball']","['Ashe', 'Baptiste', 'D.Va', 'Lúcio', 'Mercy', 'Sombra', 'Symmetra', 'Tracer', 'Winston', 'Wrecking Ball', 'Zenyatta']",lose,lose
35551,"['Baptiste', 'D.Va', 'Hanzo', 'Lúcio', 'Mercy', 'Roadhog', 'Sigma', 'Tracer', 'Widowmaker', 'Winston', 'Wrecking Ball', 'Zenyatta']","['Ana', 'D.Va', 'Echo', 'Hanzo', 'Lúcio', 'Mercy', 'Moira', 'Roadhog', 'Sigma', 'Widowmaker', 'Wrecking Ball', 'Zenyatta']",lose,win
35551,"['Ana', 'D.Va', 'Echo', 'Hanzo', 'Lúcio', 'Mercy', 'Moira', 'Roadhog', 'Sigma', 'Widowmaker', 'Wrecking Ball', 'Zenyatta']","['Baptiste', 'D.Va', 'Hanzo', 'Lúcio', 'Mercy', 'Roadhog', 'Sigma', 'Tracer', 'Widowmaker', 'Winston', 'Wrecking Ball', 'Zenyatta']",win,lose
35551,"['Baptiste', 'Genji', 'Hanzo', 'Lúcio', 'Mercy', 'Roadhog', 'Sigma', 'Tracer', 'Widowmaker', 'Winston', 'Wrecking Ball', 'Zenyatta']","['Ana', 'Genji', 'Hanzo', 'Lúcio', 'Mercy', 'Roadhog', 'Sigma', 'Symmetra', 'Tracer', 'Widowmaker', 'Wrecking Ball', 'Zenyatta']",lose,win
35551,"['Ana', 'Genji', 'Hanzo', 'Lúcio', 'Mercy', 'Roadhog', 'Sigma', 'Symmetra', 'Tracer', 'Widowmaker', 'Wrecking Ball', 'Zenyatta']","['Baptiste', 'Genji', 'Hanzo', 'Lúcio', 'Mercy', 'Roadhog', 'Sigma', 'Tracer', 'Widowmaker', 'Winston', 'Wrecking Ball', 'Zenyatta']",win,lose
35552,"['Ashe', 'Mercy', 'Sigma', 'Symmetra', 'Tracer', 'Widowmaker', 'Wrecking Ball', 'Zenyatta']","['Ana', 'Ashe', 'Hanzo', 'Lúcio', 'Mercy', 'Roadhog', 'Sigma', 'Sombra', 'Symmetra', 'Tracer', 'Wrecking Ball']",win,win
35552,"['Ana', 'Ashe', 'Hanzo', 'Lúcio', 'Mercy', 'Roadhog', 'Sigma', 'Sombra', 'Symmetra', 'Tracer', 'Wrecking Ball']","['Ashe', 'Mercy', 'Sigma', 'Symmetra', 'Tracer', 'Widowmaker', 'Wrecking Ball', 'Zenyatta']",lose,lose
35552,"['Ana', 'Ashe', 'Baptiste', 'D.Va', 'Hanzo', 'Mercy', 'Roadhog', 'Sigma', 'Symmetra', 'Tracer', 'Widowmaker', 'Wrecking Ball', 'Zenyatta']","['Ana', 'Ashe', 'Hanzo', 'Mercy', 'Pharah', 'Roadhog', 'Sigma', 'Symmetra', 'Tracer', 'Widowmaker', 'Wrecking Ball']",lose,win
